Cust_id,age,job,marital,education,default,housing,loan,contact
4341,58,admin.,divorced,basic.9y,unknown,no,no,telephone
4342,43,admin.,married,high.school,no,yes,no,telephone
4343,33,blue-collar,single,basic.9y,no,yes,no,telephone
4344,38,blue-collar,divorced,unknown,unknown,unknown,unknown,telephone
4345,32,unknown,unknown,university.degree,no,yes,yes,telephone
4346,49,technician,married,professional.course,no,yes,no,telephone
4347,36,services,single,unknown,no,no,no,telephone
4348,35,admin.,married,high.school,no,no,no,telephone
4349,45,blue-collar,married,basic.9y,unknown,no,no,telephone
4350,36,admin.,divorced,high.school,no,no,no,telephone
4351,45,services,married,basic.9y,no,yes,no,telephone
4352,34,services,married,high.school,unknown,yes,no,telephone
4353,54,management,married,high.school,unknown,yes,no,telephone
4354,35,services,single,basic.4y,no,yes,no,telephone
4355,30,admin.,married,university.degree,no,no,yes,telephone
4356,40,services,married,high.school,no,no,no,telephone
4357,31,blue-collar,married,basic.6y,no,yes,no,telephone
4358,52,technician,married,basic.9y,unknown,no,no,telephone
4359,46,admin.,married,basic.4y,no,no,no,telephone
4360,27,admin.,married,high.school,unknown,no,yes,telephone
4361,39,unemployed,married,professional.course,no,no,yes,telephone
4362,59,technician,married,university.degree,unknown,no,no,telephone
4363,39,admin.,single,unknown,no,no,no,telephone
4364,55,retired,divorced,professional.course,no,no,no,telephone
4365,43,unknown,married,university.degree,no,no,no,telephone
4366,42,self-employed,married,high.school,no,no,no,telephone
4367,42,admin.,single,university.degree,no,no,no,telephone
4368,56,management,married,unknown,no,yes,no,telephone
4369,45,services,married,high.school,no,yes,no,telephone
4370,38,blue-collar,single,basic.9y,no,no,yes,telephone
4371,49,blue-collar,married,basic.9y,no,no,no,telephone
4372,57,blue-collar,divorced,basic.4y,unknown,yes,no,telephone
4373,51,admin.,married,basic.6y,unknown,no,no,telephone
4374,31,technician,divorced,basic.9y,no,no,no,telephone
4375,52,management,married,university.degree,unknown,yes,no,telephone
4376,57,retired,married,university.degree,no,yes,no,telephone
4377,47,blue-collar,married,basic.9y,no,yes,no,telephone
4378,42,blue-collar,married,basic.6y,no,yes,no,telephone
4379,35,blue-collar,single,unknown,no,yes,no,telephone
4380,31,admin.,single,university.degree,no,yes,no,telephone
4381,43,technician,single,university.degree,no,no,no,telephone
4382,44,blue-collar,married,basic.6y,unknown,yes,no,telephone
4383,59,entrepreneur,divorced,high.school,unknown,no,no,telephone
4384,57,blue-collar,married,unknown,unknown,yes,no,telephone
4385,41,blue-collar,married,high.school,unknown,yes,no,telephone
4386,32,services,married,high.school,no,no,no,telephone
4387,33,blue-collar,single,basic.4y,no,no,no,telephone
4388,54,entrepreneur,married,basic.6y,unknown,no,no,telephone
4389,22,blue-collar,single,basic.9y,no,yes,no,telephone
4390,36,management,married,university.degree,unknown,no,no,telephone
4391,56,retired,married,high.school,unknown,no,no,telephone
4392,41,management,married,high.school,no,no,yes,telephone
4393,46,blue-collar,married,professional.course,unknown,no,yes,telephone
4394,60,admin.,single,high.school,no,no,yes,telephone
4395,50,services,married,high.school,no,no,no,telephone
4396,49,entrepreneur,married,basic.4y,unknown,yes,yes,telephone
4397,47,admin.,married,university.degree,unknown,no,yes,telephone
4398,34,services,married,high.school,unknown,no,no,telephone
4399,49,admin.,married,university.degree,unknown,no,no,telephone
4400,30,blue-collar,single,high.school,no,yes,no,telephone
4401,35,blue-collar,divorced,high.school,unknown,yes,no,telephone
4402,40,entrepreneur,married,basic.9y,unknown,yes,yes,telephone
4403,42,housemaid,married,high.school,no,no,no,telephone
4404,45,blue-collar,single,basic.9y,no,yes,yes,telephone
4405,40,blue-collar,married,basic.9y,no,yes,no,telephone
4406,32,entrepreneur,single,university.degree,unknown,yes,no,telephone
4407,41,services,married,basic.9y,no,yes,no,telephone
4408,57,blue-collar,divorced,professional.course,no,yes,no,telephone
4409,34,services,married,high.school,no,no,no,telephone
4410,40,management,married,university.degree,no,no,yes,telephone
4411,44,blue-collar,married,basic.4y,unknown,no,no,telephone
4412,51,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone
4413,42,technician,married,basic.9y,no,no,no,telephone
4414,32,technician,divorced,high.school,no,yes,no,telephone
4415,33,blue-collar,married,basic.9y,no,yes,no,telephone
4416,43,blue-collar,married,basic.4y,unknown,yes,yes,telephone
4417,28,blue-collar,married,basic.6y,unknown,yes,no,telephone
4418,37,services,married,high.school,no,yes,no,telephone
4419,37,services,single,high.school,no,yes,no,telephone
4420,41,housemaid,married,basic.9y,unknown,yes,no,telephone
4421,37,admin.,married,university.degree,no,no,no,telephone
4422,42,blue-collar,married,unknown,no,yes,no,telephone
4423,60,services,married,unknown,no,no,no,telephone
4424,28,admin.,single,university.degree,no,yes,no,telephone
4425,45,housemaid,divorced,university.degree,no,no,no,telephone
4426,34,blue-collar,married,basic.6y,unknown,yes,no,telephone
4427,52,technician,married,high.school,no,yes,no,telephone
4428,33,admin.,married,university.degree,no,no,no,telephone
4429,43,entrepreneur,married,university.degree,no,no,no,telephone
4430,41,management,married,university.degree,no,yes,no,telephone
4431,31,technician,married,professional.course,no,no,no,telephone
4432,48,entrepreneur,married,basic.9y,unknown,yes,no,telephone
4433,47,services,married,high.school,unknown,no,no,telephone
4434,38,admin.,married,basic.9y,unknown,yes,no,telephone
4435,51,unemployed,married,professional.course,no,no,no,telephone
4436,49,admin.,married,university.degree,unknown,yes,no,telephone
4437,31,entrepreneur,married,basic.9y,no,no,no,telephone
4438,45,self-employed,married,basic.4y,unknown,yes,no,telephone
4439,41,blue-collar,married,basic.6y,no,no,no,telephone
4440,51,retired,married,basic.9y,no,no,no,telephone
4441,46,admin.,divorced,university.degree,unknown,no,no,telephone
4442,48,self-employed,married,university.degree,unknown,no,no,telephone
4443,51,retired,married,basic.9y,no,yes,no,telephone
4444,44,services,married,high.school,no,unknown,unknown,telephone
4445,30,services,married,high.school,no,yes,no,telephone
4446,35,blue-collar,divorced,basic.9y,no,no,yes,telephone
4447,35,unemployed,married,university.degree,no,no,no,telephone
4448,57,technician,married,basic.9y,no,yes,no,telephone
4449,38,admin.,married,university.degree,no,yes,no,telephone
4450,36,self-employed,married,basic.6y,unknown,yes,yes,telephone
4451,30,admin.,single,university.degree,no,no,no,telephone
4452,37,services,married,high.school,unknown,no,yes,telephone
4453,31,technician,divorced,basic.9y,no,no,no,telephone
4454,37,admin.,married,high.school,no,yes,yes,telephone
4455,31,blue-collar,unknown,unknown,unknown,no,no,telephone
4456,38,technician,married,professional.course,no,unknown,unknown,telephone
4457,29,student,single,university.degree,no,yes,no,telephone
4458,36,services,married,high.school,no,unknown,unknown,telephone
4459,41,management,married,basic.9y,no,yes,no,telephone
4460,32,student,single,high.school,unknown,yes,no,telephone
4461,42,blue-collar,married,basic.4y,unknown,yes,no,telephone
4462,27,blue-collar,married,basic.9y,no,yes,no,telephone
4463,34,technician,married,professional.course,no,no,no,telephone
4464,44,management,married,university.degree,no,yes,no,telephone
4465,42,services,married,professional.course,no,no,no,telephone
4466,29,services,divorced,high.school,no,yes,no,telephone
4467,40,blue-collar,married,basic.6y,unknown,no,no,telephone
4468,57,retired,single,professional.course,no,no,no,telephone
4469,42,blue-collar,married,basic.9y,unknown,yes,no,telephone
4470,50,admin.,married,basic.9y,no,yes,yes,telephone
4471,58,retired,married,basic.4y,no,yes,no,telephone
4472,34,technician,married,professional.course,no,yes,no,telephone
4473,40,admin.,single,university.degree,no,no,no,telephone
4474,46,management,married,basic.9y,no,yes,yes,telephone
4475,33,admin.,married,high.school,no,yes,no,telephone
4476,42,retired,married,basic.9y,unknown,no,no,telephone
4477,27,blue-collar,married,basic.6y,no,no,no,telephone
4478,41,management,single,high.school,no,no,no,telephone
4479,39,admin.,married,professional.course,no,yes,no,telephone
4480,58,retired,married,basic.4y,unknown,no,no,telephone
4481,31,blue-collar,married,basic.9y,no,no,no,telephone
4482,48,blue-collar,divorced,professional.course,no,yes,no,telephone
4483,45,housemaid,married,professional.course,unknown,no,no,telephone
4484,30,self-employed,married,professional.course,no,no,no,telephone
4485,58,management,married,basic.4y,no,no,no,telephone
4486,39,blue-collar,single,basic.9y,no,no,no,telephone
4487,41,technician,married,professional.course,no,no,no,telephone
4488,44,blue-collar,married,basic.4y,no,no,no,telephone
4489,47,blue-collar,married,basic.9y,no,no,no,telephone
4490,32,admin.,married,university.degree,no,no,yes,telephone
4491,39,management,single,basic.9y,unknown,yes,no,telephone
4492,45,blue-collar,married,basic.4y,unknown,no,no,telephone
4493,33,management,married,professional.course,no,no,no,telephone
4494,27,blue-collar,married,basic.9y,unknown,yes,no,telephone
4495,57,retired,married,basic.4y,no,yes,yes,telephone
4496,32,blue-collar,married,basic.9y,no,yes,no,telephone
4497,33,blue-collar,divorced,basic.9y,no,no,no,telephone
4498,57,self-employed,married,unknown,unknown,no,yes,telephone
4499,34,blue-collar,married,basic.4y,no,no,yes,telephone
4500,58,unemployed,married,basic.4y,unknown,no,no,telephone
4501,50,admin.,single,university.degree,no,yes,no,telephone
4502,44,blue-collar,married,basic.9y,no,yes,yes,telephone
4503,48,blue-collar,married,professional.course,no,yes,no,telephone
4504,56,retired,divorced,high.school,no,yes,no,telephone
4505,42,blue-collar,married,basic.6y,no,yes,yes,telephone
4506,37,blue-collar,married,high.school,unknown,no,no,telephone
4507,29,technician,married,professional.course,no,no,no,telephone
4508,32,services,married,professional.course,no,yes,no,telephone
4509,40,admin.,single,high.school,no,no,no,telephone
4510,39,management,married,high.school,no,yes,yes,telephone
4511,34,services,married,basic.6y,unknown,yes,no,telephone
4512,50,housemaid,divorced,basic.4y,unknown,yes,yes,telephone
4513,28,blue-collar,single,basic.4y,no,no,no,telephone
4514,43,housemaid,married,basic.4y,no,unknown,unknown,telephone
4515,27,admin.,married,high.school,no,yes,no,telephone
4516,38,services,married,basic.9y,no,unknown,unknown,telephone
4517,37,technician,married,professional.course,no,yes,no,telephone
4518,39,admin.,married,basic.6y,unknown,yes,yes,telephone
4519,36,technician,divorced,university.degree,unknown,yes,no,telephone
4520,43,services,married,high.school,no,no,no,telephone
4521,55,technician,married,basic.9y,unknown,yes,yes,telephone
4522,35,admin.,married,university.degree,no,no,no,telephone
4523,27,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone
4524,51,entrepreneur,married,basic.4y,no,no,no,telephone
4525,34,housemaid,married,high.school,no,no,no,telephone
4526,28,technician,married,professional.course,no,yes,no,telephone
4527,50,blue-collar,married,basic.6y,unknown,no,no,telephone
4528,26,blue-collar,married,basic.4y,no,yes,yes,telephone
4529,50,admin.,married,basic.9y,unknown,yes,yes,telephone
4530,52,blue-collar,married,basic.4y,unknown,no,no,telephone
4531,52,blue-collar,married,basic.9y,no,yes,yes,telephone
4532,45,admin.,married,high.school,no,no,no,telephone
4533,37,blue-collar,married,unknown,no,no,no,telephone
4534,43,technician,married,basic.9y,unknown,yes,no,telephone
4535,46,admin.,married,high.school,no,yes,no,telephone
4536,45,unemployed,married,university.degree,no,no,no,telephone
4537,31,technician,married,professional.course,no,yes,no,telephone
4538,39,blue-collar,married,professional.course,unknown,no,no,telephone
4539,55,admin.,divorced,university.degree,no,no,no,telephone
4540,55,admin.,married,high.school,no,no,no,telephone
4541,27,technician,single,university.degree,no,yes,no,telephone
4542,38,self-employed,single,university.degree,no,unknown,unknown,telephone
4543,24,student,married,university.degree,no,no,no,telephone
4544,36,services,married,high.school,no,no,no,telephone
4545,44,admin.,married,basic.4y,unknown,yes,yes,telephone
4546,33,blue-collar,single,basic.9y,no,no,no,telephone
4547,30,technician,married,university.degree,no,no,no,telephone
4548,28,self-employed,single,basic.9y,no,no,no,telephone
4549,60,admin.,married,university.degree,unknown,no,no,telephone
4550,38,technician,single,university.degree,no,yes,no,telephone
4551,42,admin.,married,basic.9y,no,yes,yes,telephone
4552,35,blue-collar,married,high.school,no,yes,yes,telephone
4553,53,retired,married,high.school,unknown,no,no,telephone
4554,24,admin.,single,high.school,no,no,no,telephone
4555,35,admin.,divorced,university.degree,no,no,no,telephone
4556,25,admin.,single,high.school,no,no,no,telephone
4557,59,entrepreneur,married,university.degree,unknown,yes,yes,telephone
4558,48,blue-collar,married,basic.4y,unknown,no,no,telephone
4559,56,admin.,married,basic.9y,no,no,no,telephone
4560,43,technician,married,unknown,no,yes,no,telephone
4561,32,entrepreneur,married,basic.6y,no,no,no,telephone
4562,27,blue-collar,married,basic.9y,no,yes,yes,telephone
4563,34,management,single,basic.9y,no,no,no,telephone
4564,31,blue-collar,divorced,professional.course,no,yes,no,telephone
4565,37,unemployed,married,high.school,no,no,no,telephone
4566,29,services,married,high.school,no,no,no,telephone
4567,35,technician,married,university.degree,no,yes,no,telephone
4568,57,technician,divorced,unknown,no,no,no,telephone
4569,43,services,married,professional.course,no,yes,no,telephone
4570,49,admin.,single,high.school,no,no,no,telephone
4571,50,technician,married,basic.6y,no,yes,no,telephone
4572,33,technician,married,university.degree,unknown,yes,no,telephone
4573,34,blue-collar,married,basic.9y,no,yes,no,telephone
4574,24,services,single,high.school,no,no,no,telephone
4575,43,blue-collar,married,basic.4y,unknown,yes,no,telephone
4576,44,admin.,married,university.degree,no,no,no,telephone
4577,37,technician,married,professional.course,no,yes,no,telephone
4578,39,blue-collar,married,basic.9y,no,yes,no,telephone
4579,33,admin.,single,professional.course,no,no,no,telephone
4580,46,blue-collar,married,basic.4y,unknown,yes,no,telephone
4581,39,blue-collar,married,basic.9y,no,yes,no,telephone
4582,28,admin.,single,university.degree,no,yes,no,telephone
4583,25,technician,single,professional.course,no,yes,yes,telephone
4584,39,services,married,high.school,no,no,no,telephone
4585,31,blue-collar,married,basic.9y,no,no,no,telephone
